test_id,applicability,applicability_predicate,applicability_evidence,decision_rule_ref,decided_by,decided_at,default_status,owner_stage
BC-179,APPLICABLE_AUTOMATABLE,conditional,"registry default_stage 12-DYNAMIC-SECURITY; the ID subject is not chain-specific (matched topic audit-integrity from ""Tamper-Evidence Testing"") and is decided on its own merits from this repository primitives; probe AUDIT PRESENT: src/adapters/persistence 2 audit-path module(s); config/alerts/catalogue.json audit-related alert rows",topic:audit-integrity->probe:AUDIT,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-180,APPLICABLE_AUTOMATABLE,conditional,"registry default_stage 12-DYNAMIC-SECURITY; the ID subject is not chain-specific (matched topic incident from ""Forensic Analysis Support Testing"") and is decided on its own merits from this repository primitives; probe INCIDENT PRESENT: docs/runbooks/operations/incident-response.md incident procedure; config/alerts/catalogue.json 20 alert rows with runbooks",topic:incident->probe:INCIDENT,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-181,APPLICABLE_AUTOMATABLE,conditional,"registry default_stage 17-RECOVERY-OBSERVABILITY; the ID subject is not chain-specific (matched topic incident from ""Incident Response Testing"") and is decided on its own merits from this repository primitives; probe INCIDENT PRESENT: docs/runbooks/operations/incident-response.md incident procedure; config/alerts/catalogue.json 20 alert rows with runbooks",topic:incident->probe:INCIDENT,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-019
BC-182,APPLICABLE_AUTOMATABLE,conditional,"registry default_stage 17-RECOVERY-OBSERVABILITY; the ID subject is not chain-specific (matched topic availability from ""Disaster Recovery Testing"") and is decided on its own merits from this repository primitives; probe RECOVERY PRESENT: ROLLBACK.md rollback procedure; scripts/backup-drill.sh destructive restore drill; deploy/production/README.md rollback trigger and owner",topic:availability->probe:RECOVERY,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-019
BC-183,CONDITIONALLY_APPLICABLE_PENDING_EVIDENCE,conditional,"no chain-specific subject is named and no repository topic matches the title, so the decision is deliberately withheld rather than assumed; EVIDENCE REQUEST: name the repository construct this BC ID targets",bc:no-topic-match,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-184,APPLICABLE_AUTOMATABLE,conditional,"registry default_stage 12-DYNAMIC-SECURITY; the ID subject is not chain-specific (matched topic chaos from ""Circuit Breaker Testing"") and is decided on its own merits from this repository primitives; probe SERVICE PRESENT: src/infrastructure/main.ts packaged entry point",topic:chaos->probe:SERVICE,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-185,APPLICABLE_AUTOMATABLE,conditional,"registry default_stage 12-DYNAMIC-SECURITY; the ID subject is not chain-specific (matched topic versioned-stateful from ""Rollback Testing"") and is decided on its own merits from this repository primitives; probe STATEFUL_VERSIONED PRESENT: db/UPGRADE_MATRIX.md upgrade matrix; db/migrations 34 migration(s)",topic:versioned-stateful->probe:STATEFUL_VERSIONED,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-186,APPLICABLE_AUTOMATABLE,conditional,"registry default_stage 17-RECOVERY-OBSERVABILITY; the ID subject is not chain-specific (matched topic availability from ""Recovery Procedure Verification"") and is decided on its own merits from this repository primitives; probe RECOVERY PRESENT: ROLLBACK.md rollback procedure; scripts/backup-drill.sh destructive restore drill; deploy/production/README.md rollback trigger and owner",topic:availability->probe:RECOVERY,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-019
BC-187,SKIPPED_NOT_APPLICABLE,conditional,"registry default_stage 12-DYNAMIC-SECURITY; the ID names a chain-specific subject; probe BLOCKCHAIN ABSENT: no blockchain, chain, wallet, contract or on-chain implementation exists: 0 of 250 implementation file(s) under src/, ui/ and db/ import a matching module (708 import specifier(s) read) and 0 of 11 runtime dependencies match",topic:blockchain-specific->probe:BLOCKCHAIN(absent),scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-188,CONDITIONALLY_APPLICABLE_PENDING_EVIDENCE,conditional,"no chain-specific subject is named and no repository topic matches the title, so the decision is deliberately withheld rather than assumed; EVIDENCE REQUEST: name the repository construct this BC ID targets",bc:no-topic-match,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-189,CONDITIONALLY_APPLICABLE_PENDING_EVIDENCE,conditional,"no chain-specific subject is named and no repository topic matches the title, so the decision is deliberately withheld rather than assumed; EVIDENCE REQUEST: name the repository construct this BC ID targets",bc:no-topic-match,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-190,CONDITIONALLY_APPLICABLE_PENDING_EVIDENCE,conditional,"no chain-specific subject is named and no repository topic matches the title, so the decision is deliberately withheld rather than assumed; EVIDENCE REQUEST: name the repository construct this BC ID targets",bc:no-topic-match,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-018
BC-191,APPLICABLE_AUTOMATABLE,conditional,"registry default_stage 12-DYNAMIC-SECURITY; the ID subject is not chain-specific (matched topic gui from ""Slippage Attack Testing"") and is decided on its own merits from this repository primitives; probe A11Y PRESENT: tests/ui 6 browser suite file(s); tests/ui/a11y.spec.ts axe-core over every declared route",topic:gui->probe:A11Y,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-192,CONDITIONALLY_APPLICABLE_PENDING_EVIDENCE,conditional,"no chain-specific subject is named and no repository topic matches the title, so the decision is deliberately withheld rather than assumed; EVIDENCE REQUEST: name the repository construct this BC ID targets",bc:no-topic-match,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-193,CONDITIONALLY_APPLICABLE_PENDING_EVIDENCE,conditional,"no chain-specific subject is named and no repository topic matches the title, so the decision is deliberately withheld rather than assumed; EVIDENCE REQUEST: name the repository construct this BC ID targets",bc:no-topic-match,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-194,SKIPPED_NOT_APPLICABLE,conditional,"registry default_stage 12-DYNAMIC-SECURITY; the ID names a chain-specific subject; probe BLOCKCHAIN ABSENT: no blockchain, chain, wallet, contract or on-chain implementation exists: 0 of 250 implementation file(s) under src/, ui/ and db/ import a matching module (708 import specifier(s) read) and 0 of 11 runtime dependencies match",topic:blockchain-specific->probe:BLOCKCHAIN(absent),scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-195,SKIPPED_NOT_APPLICABLE,conditional,"registry default_stage 12-DYNAMIC-SECURITY; the ID names a chain-specific subject; probe BLOCKCHAIN ABSENT: no blockchain, chain, wallet, contract or on-chain implementation exists: 0 of 250 implementation file(s) under src/, ui/ and db/ import a matching module (708 import specifier(s) read) and 0 of 11 runtime dependencies match",topic:blockchain-specific->probe:BLOCKCHAIN(absent),scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-196,APPLICABLE_AUTOMATABLE,conditional,"registry default_stage 12-DYNAMIC-SECURITY; the ID subject is not chain-specific (matched topic api from ""Cross-Contract Call Testing"") and is decided on its own merits from this repository primitives; probe API PRESENT: src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry",topic:api->probe:API,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-197,CONDITIONALLY_APPLICABLE_PENDING_EVIDENCE,conditional,"no chain-specific subject is named and no repository topic matches the title, so the decision is deliberately withheld rather than assumed; EVIDENCE REQUEST: name the repository construct this BC ID targets",bc:no-topic-match,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-198,CONDITIONALLY_APPLICABLE_PENDING_EVIDENCE,conditional,"no chain-specific subject is named and no repository topic matches the title, so the decision is deliberately withheld rather than assumed; EVIDENCE REQUEST: name the repository construct this BC ID targets",bc:no-topic-match,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-199,CONDITIONALLY_APPLICABLE_PENDING_EVIDENCE,conditional,"no chain-specific subject is named and no repository topic matches the title, so the decision is deliberately withheld rather than assumed; EVIDENCE REQUEST: name the repository construct this BC ID targets",bc:no-topic-match,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-200,CONDITIONALLY_APPLICABLE_PENDING_EVIDENCE,conditional,"no chain-specific subject is named and no repository topic matches the title, so the decision is deliberately withheld rather than assumed; EVIDENCE REQUEST: name the repository construct this BC ID targets",bc:no-topic-match,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-201,CONDITIONALLY_APPLICABLE_PENDING_EVIDENCE,conditional,"no chain-specific subject is named and no repository topic matches the title, so the decision is deliberately withheld rather than assumed; EVIDENCE REQUEST: name the repository construct this BC ID targets",bc:no-topic-match,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
BC-202,CONDITIONALLY_APPLICABLE_PENDING_EVIDENCE,conditional,"no chain-specific subject is named and no repository topic matches the title, so the decision is deliberately withheld rather than assumed; EVIDENCE REQUEST: name the repository construct this BC ID targets",bc:no-topic-match,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
E2E-001,APPLICABLE_AUTOMATABLE,broadly-applicable,predicate broadly-applicable: applicable unless repository evidence shows the construct absent; evidence src/infrastructure/main.ts packaged entry point; scripts/build.sh build stage; scripts/build-artifact.sh declared artifact formats,predicate:broadly-applicable,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-006
E2E-002,APPLICABLE_AUTOMATABLE,broadly-applicable,predicate broadly-applicable: applicable unless repository evidence shows the construct absent; evidence src/infrastructure/main.ts packaged entry point; scripts/build.sh build stage; scripts/build-artifact.sh declared artifact formats,predicate:broadly-applicable,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-007
E2E-003,APPLICABLE_AUTOMATABLE,broadly-applicable,predicate broadly-applicable: applicable unless repository evidence shows the construct absent; evidence src/infrastructure/main.ts packaged entry point; scripts/build.sh build stage; scripts/build-artifact.sh declared artifact formats,predicate:broadly-applicable,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-008
E2E-004,APPLICABLE_AUTOMATABLE,conditional-api,registry predicate conditional-api; probe API PRESENT: src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,topic:api->probe:API,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-009
E2E-005,APPLICABLE_AUTOMATABLE,broadly-applicable,predicate broadly-applicable: applicable unless repository evidence shows the construct absent; evidence src/infrastructure/main.ts packaged entry point; scripts/build.sh build stage; scripts/build-artifact.sh declared artifact formats,predicate:broadly-applicable,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-012
E2E-006,APPLICABLE_AUTOMATABLE,broadly-applicable,predicate broadly-applicable: applicable unless repository evidence shows the construct absent; evidence src/infrastructure/main.ts packaged entry point; scripts/build.sh build stage; scripts/build-artifact.sh declared artifact formats,predicate:broadly-applicable,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-014
E2E-007,APPLICABLE_AUTOMATABLE,conditional-interface,registry predicate conditional-interface; probe API PRESENT: src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,topic:interface->probe:API,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-015
E2E-008,APPLICABLE_AUTOMATABLE,conditional-runtime,registry predicate conditional-runtime; probe SERVICE PRESENT: src/infrastructure/main.ts packaged entry point,topic:runtime->probe:SERVICE,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-016
E2E-009,APPLICABLE_AUTOMATABLE,conditional-runtime,registry predicate conditional-runtime; probe SERVICE PRESENT: src/infrastructure/main.ts packaged entry point,topic:runtime->probe:SERVICE,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-018
E2E-010,APPLICABLE_AUTOMATABLE,conditional-stateful,registry predicate conditional-stateful; probe PERSISTENCE PRESENT: db/migrations 34 migration(s); src/adapters/persistence,topic:stateful->probe:PERSISTENCE,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-019
E2E-011,APPLICABLE_AUTOMATABLE,conditional-distributable,registry predicate conditional-distributable; probe ARTIFACT PRESENT: docs/release/supported-formats.md artifact formats declared and produced; .agent/verification/state/ARTIFACT_IDENTITY.json published identity with resolved digests,topic:distributable->probe:ARTIFACT,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-020
E2E-012,APPLICABLE_AUTOMATABLE,conditional-persistence,registry predicate conditional-persistence; probe PERSISTENCE PRESENT: db/migrations 34 migration(s); src/adapters/persistence,topic:persistence->probe:PERSISTENCE,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-010
E2E-013,APPLICABLE_AUTOMATABLE,conditional-versioned-distributed,registry predicate conditional-versioned-distributed; probe STATEFUL_VERSIONED PRESENT: db/UPGRADE_MATRIX.md upgrade matrix; db/migrations 34 migration(s),topic:versioned-distributed->probe:STATEFUL_VERSIONED,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-011
